python_mmap_gofer.py,1.043076753616333,1.0380511283874512,1.0446085929870605,1.0497324466705322,1.0097906589508057,1.051619529724121,1.0456304550170898,1.0590269565582275,1.0373928546905518,1.040998935699463
python_mmap_imgfs.py,15.051846504211426,1.0567493438720703,1.045994758605957,1.0152792930603027,1.0250985622406006,1.0332822799682617,1.049257516860962,1.0136139392852783,1.0091793537139893,1.0597169399261475
